0,1,2
400219781004081,40021,40
370510018001047,37051,37
132470603081017,13247,13
390070005003000,39007,39
371090702021000,37109,37
530610418081005,53061,53
450870309001080,45087,45
080590118041008,08059,08
080690018063025,08069,08
121050121114002,12105,12
150030115001000,15003,15
371950002001026,37195,37
060372074001033,06037,06
120330011044003,12033,12
551390024001023,55139,55
371190001005007,37119,37
390351208021004,39035,39
040134213042031,04013,04
390197204002001,39019,39
530210208005025,53021,53
060710104112117,06071,06
170317706013003,17031,17
160419702002041,16041,16
131879602021072,13187,13
131510705021056,13151,13
060371373022006,06037,06
530330315013055,53033,53
370179504004008,37017,37
450230203003001,45023,45
081010017001007,08101,08
260810148032020,26081,26
060371907002004,06037,06
300130018001003,30013,30
240054070022035,24005,24
470590901004007,47059,47
391390005002016,39139,39
290119603001118,29011,29
120570012003014,12057,12
121050121131015,12105,12
080010084011189,08001,08
410390022012019,41039,41
130630404092013,13063,13
060133381023005,06013,06
121113805004006,12111,12
120570127011005,12057,12
121270818002006,12127,12
480270209001019,48027,48
040134225023001,04013,04
290950056021000,29095,29
360670038001006,36067,36
080370005032020,08037,08
482030204023053,48203,48
120111103422017,12011,12
120111103422017,12011,12
060710124001100,06071,06
050070213043029,05007,05
051430113001029,05143,05
121150022023021,12115,12
410510082021020,41051,41
220919512001023,22091,22
060710100151016,06071,06
551050018001006,55105,55
340170052001003,34017,34
340170052001003,34017,34
010970061041076,01097,01
421179502001011,42117,42
481677206001004,48167,48
295101156003016,29510,29
401499651002024,40149,40
060590873002000,06059,06
010450207002007,01045,01
530330258032008,53033,53
120570105021002,12057,12
120310002002035,12031,12
040190026042004,04019,04
261635547001008,26163,26
530210203001018,53021,53
550790028002012,55079,55
270531013001003,27053,27
391535022005003,39153,39
480610125071077,48061,48
150030060001001,15003,15
060375311014009,06037,06
060710041042002,06071,06
120910217002001,12091,12
300130010002010,30013,30
061130105104001,06113,06
080590108011023,08059,08
370270304004022,37027,37
120690302063052,12069,12
361031456052018,36103,36
181359520002053,18135,18
370670033091025,37067,37
040133184002048,04013,04
490159765003327,49015,49
130459106001039,13045,13
361090001001034,36109,36
181630018001074,18163,18
420035606001015,42003,42
280730203022042,28073,28
040131125092005,04013,04
051250101033012,05125,05
480291503004039,48029,48
121270910183023,12127,12
401091013005010,40109,40
120830025024015,12083,12
131210113062025,13121,13
121050130024015,12105,12
490572105123004,49057,49
517000321281045,51700,51
482013131001014,48201,48
470190701002034,47019,47
060290014004012,06029,06
390450314004002,39045,39
060330006005112,06033,06
461030109041021,46103,46
021100002005006,02110,02
482013322002032,48201,48
201730072043020,20173,20
290270704004017,29027,29
291892216292007,29189,29
530330302021001,53033,53
310550007001049,31055,31
540390105002007,54039,54
511590401001015,51159,51
410290011003019,41029,41
080310045062002,08031,08
060570005015017,06057,06
290470218062039,29047,29
410670316092020,41067,41
320030036101007,32003,32
060650506002013,06065,06
170311913012005,17031,17
090091252003021,09009,09
170314313013002,17031,17
010830204011015,01083,01
120310115001018,12031,12
100010425002025,10001,10
483030105043004,48303,48
320310028012003,32031,32
401091070021068,40109,40
371510308021002,37151,37
040131141001070,04013,04
350010006042008,35001,35
080050806002000,08005,08
291879506002024,29187,29
360610032002000,36061,36
421010300005015,42101,42
010970063022018,01097,01
060710041041003,06071,06
530630110002008,53063,53
290970117005047,29097,29
080590104024029,08059,08
180890102032017,18089,18
480291417002092,48029,48
120830008013027,12083,12
120090626002016,12009,12
300630002014007,30063,30
370099707003063,37009,37
131350505221011,13135,13
320199609003081,32019,32
090091545003005,09009,09
130670302342000,13067,13
120559613011048,12055,12
090093527022000,09009,09
060590992511003,06059,06
040050016003012,04005,04
181570012002008,18157,18
120310103041016,12031,12
551390025002010,55139,55
481210213011004,48121,48
530670116101004,53067,53
080590104061004,08059,08
400272020052004,40027,40
130510020002043,13051,13
130890205002021,13089,13
340311165003020,34031,34
484510011023010,48451,48
060730027052017,06073,06
010970072011045,01097,01
080010083091089,08001,08
390490019012004,39049,39
240338017081006,24033,24
240378762003002,24037,24
040132172012036,04013,04
040190025033017,04019,04
211959308004037,21195,21
370010210001001,37001,37
360259705004006,36025,36
021220007006011,02122,02
390099736001114,39009,39
390490027301005,39049,39
371830537261012,37183,37
280470017004025,28047,28
120530409092015,12053,12
120710011014023,12071,12
550790903001001,55079,55
230010415001070,23001,23
490351105003006,49035,49
481210213011004,48121,48
401230886004069,40123,40
060310011001021,06031,06
060890124003112,06089,06
320310015022000,32031,32
201770040001113,20177,20
120150203011198,12015,12
400370216001006,40037,40
010730108052117,01073,01
530050113001006,53005,53
261450009003060,26145,26
170310603002021,17031,17
131530201092030,13153,13
051239604001065,05123,05
220550014072002,22055,22
010950310001034,01095,01
518100454262000,51810,51
245102602022011,24510,24
380899637001035,38089,38
490351021001004,49035,49
483750128003005,48375,48
320310031011006,32031,32
410470105022003,41047,41
080010085391083,08001,08
370079203004025,37007,37
020200011002023,02020,02
250092691004046,25009,25
060375732021004,06037,06
121050125031000,12105,12
180610603001040,18061,18
470590903001000,47059,47
040179625002032,04017,04
120950147041084,12095,12
061030007004004,06103,06
390490099001031,39049,39
130890223021016,13089,13
080590104021006,08059,08
350290005002025,35029,35
550790163001007,55079,55
310419718001212,31041,31
484930004041066,48493,48
010330206003078,01033,01
220170237005000,22017,22
360810608001004,36081,36
160050008001160,16005,16
484910201141009,48491,48
450850002022073,45085,45
120810011061015,12081,12
081230005011000,08123,08
400219781001000,40021,40
270370608201008,27037,27
530250109023048,53025,53
320030053541002,32003,32
081010005001000,08101,08
060379203291019,06037,06
220170241022031,22017,22
481810009022018,48181,48
120860103001045,12086,12
510872001221007,51087,51
420035627002016,42003,42
390170109064004,39017,39
120110414002012,12011,12
060190009011008,06019,06
,,
040134226291000,04013,04
060376502003024,06037,06
482012409021026,48201,48
270219606001037,27021,27
021700006031014,02170,02
061070004023030,06107,06
121090211022018,12109,12
211110122042001,21111,21
240317060071011,24031,24
290950076001030,29095,29
040135231022004,04013,04
350559401006019,35055,35
211110124062008,21111,21
410390021022006,41039,41
081010015001054,08101,08
060375767003012,06037,06
190799603001030,19079,19
480291921001030,48029,48
420750028003075,42075,42
131210004002002,13121,13
080770013014007,08077,08
484410112003024,48441,48
360710022001019,36071,36
518100438001013,51810,51
480291715022002,48029,48
060290059003091,06029,06
360930210022001,36093,36
530459612001016,53045,53
370670040051001,37067,37
481410034042005,48141,48
320239604052051,32023,32
121270807001005,12127,12
370570617024029,37057,37
245100105001010,24510,24
060374027023006,06037,06
350010015002022,35001,35
370210001001052,37021,37
280870008003023,28087,28
040134214002013,04013,04
090035148002023,09003,09
330110010003007,33011,33
010770101002000,01077,01
120860002063002,12086,12
040130609033012,04013,04
190450001003012,19045,19
220170243011113,22017,22
483919502002050,48391,48
240450103001121,24045,24
450790106004029,45079,45
470519605002040,47051,47
080619601001363,08061,08
421010032006003,42101,42
420912090002019,42091,42
120310015002009,12031,12
311770501021032,31177,31
551332022022014,55133,55
132450101041024,13245,13
483039800001001,48303,48
060014337003006,06001,06
271034805021041,27103,27
320030057112016,32003,32
080410033072017,08041,08
320030024051000,32003,32
482012115005053,48201,48
482012115005028,48201,48
450410003003055,45041,45
482014236002014,48201,48
340311814002009,34031,34
484530023131000,48453,48
060552010051019,06055,06
230179669001071,23017,23
132859601001020,13285,13
240178510026058,24017,24
482012115001026,48201,48
040130506083048,04013,04
120570018003010,12057,12
530110416002000,53011,53
320030032411010,32003,32
060390004002225,06039,06
180190506033016,18019,18
211599502006010,21159,21
080310037031006,08031,08
060730053003016,06073,06
530330081002024,53033,53
051190024081005,05119,05
530530719011001,53053,53
230050006001029,23005,23
120110405043001,12011,12
370210029003001,37021,37
181259542004014,18125,18
120310149022000,12031,12
060855003001059,06085,06
482599703011066,48259,48
200910531051003,20091,20
401010003005027,40101,40
291892195001003,29189,29
060816137001033,06081,06
290950018004001,29095,29
320030016081004,32003,32
180973210011003,18097,18
370010210003027,37001,37
080010087062000,08001,08
060375734011048,06037,06
320030057031019,32003,32
180973201082008,18097,18
060290044022009,06029,06
550090018012007,55009,55
240317015082001,24031,24
131099701001010,13109,13
080190147001050,08019,08
370610902002059,37061,37
060710104163455,06071,06
121270910181025,12127,12
371830519003012,37183,37
482013138002017,48201,48
390250413062000,39025,39
081010011002035,08101,08
280719505032000,28071,28
240054508002009,24005,24
131999708005050,13199,13
482014233011003,48201,48
220330045101006,22033,22
051239606006030,05123,05
550831006001143,55083,55
010970059001560,01097,01
120730015001001,12073,12
470650102022022,47065,47
010539707002016,01053,01
040131167272002,04013,04
450479705002015,45047,45
490351140001076,49035,49
340057047002710,34005,34
482013308001084,48201,48
040136152002024,04013,04
260650007002010,26065,26
483550019023006,48355,48
120950167291062,12095,12
060376003041001,06037,06
120730011011000,12073,12
360510304003008,36051,36
060590018022003,06059,06
220510260003000,22051,22
490572001003003,49057,49
080050067073006,08005,08
051190027004017,05119,05
120570107014008,12057,12
131350507281014,13135,13
120890503022068,12089,12
120130102003054,12013,12
550551003004018,55055,55
320030007003041,32003,32
051430111012004,05143,05
060952509001020,06095,06
400790404023025,40079,40
483550017012011,48355,48
051250104041020,05125,05
400173014101000,40017,40
361190065004013,36119,36
060014103002000,06001,06
060374082111036,06037,06
120950169061018,12095,12
131210063001035,13121,13
180890432021029,18089,18
291594807002006,29159,29
290950023002031,29095,29
060710064021015,06071,06
200450010011013,20045,20
060290058024017,06029,06
280750103021032,28075,28
080010096073006,08001,08
060376030061011,06037,06
080010096073006,08001,08
400413760003022,40041,40
482870004004084,48287,48
481810017001057,48181,48
130670303392004,13067,13
517700009004056,51770,51
121050132001000,12105,12
320079513002035,32007,32
180350025003004,18035,18
121010302051025,12101,12
060730053001007,06073,06
211450308004030,21145,21
420792174001020,42079,42
483290101141063,48329,48
290470214011029,29047,29
080679709003027,08067,08
290950164001012,29095,29
551170008001034,55117,55
040131096022017,04013,04
120310137212009,12031,12
421139602001195,42113,42
261635361001000,26163,26
420199031002002,42019,42
270190910003028,27019,27
260450214012021,26045,26
470930066001065,47093,47
350290001003007,35029,35
210290207012011,21029,21
530330208002008,53033,53
120710102042044,12071,12
482759501002152,48275,48
170318290002059,17031,17
220330040131001,22033,22
400272019043000,40027,40
060670052051015,06067,06
551332021024030,55133,55
060230002002038,06023,06
371459202004100,37145,37
401091064032006,40109,40
490351020001002,49035,49
482150204021030,48215,48
261635342005006,26163,26
490351129133004,49035,49
121150015042006,12115,12
060377024004015,06037,06
490351138031004,49035,49
391559338004006,39155,39
530350921001009,53035,53
484510011011090,48451,48
340010132012001,34001,34
060014093003009,06001,06
121030241004021,12103,12
120950169021047,12095,12
120570121061003,12057,12
550959607002050,55095,55
401430002001094,40143,40
490111253042015,49011,49
220150105003003,22015,22
490351110023001,49035,49
481410043192005,48141,48
401430076082000,40143,40
320030047122001,32003,32
371259502005016,37125,37
350010017005008,35001,35
310790002004119,31079,31
081010029011017,08101,08
401310504032049,40131,40
040131090022001,04013,04
470010206002009,47001,47
060374615022015,06037,06
131499701003052,13149,13
471190101001090,47119,47
060470024022051,06047,06
320030029512000,32003,32
483090016005051,48309,48
060290020002010,06029,06
060710056003007,06071,06
120559604002021,12055,12
040159528002020,04015,04
480610116002017,48061,48
482090108042054,48209,48
050850201011039,05085,05
060790124021013,06079,06
220550014111009,22055,22
060670090061001,06067,06
130390104013060,13039,13
370710315005002,37071,37
211219303002011,21121,21
260250040005009,26025,26
480291817281020,48029,48
482014105004016,48201,48
490351029001029,49035,49
240276012041003,24027,24
121270810001037,12127,12
060376003041003,06037,06
350450006082015,35045,35
060670070011039,06067,06
110010104002017,11001,11
530670112002003,53067,53
060290065002316,06029,06
360670023002021,36067,36
060710104242059,06071,06
260250026001151,26025,26
120990067001016,12099,12
211450314002022,21145,21
080310018002011,08031,08
470470606003052,47047,47
061130102042002,06113,06
420710014004006,42071,42
490111266001010,49011,49
480291714021007,48029,48
191530111142001,19153,19
080590112021013,08059,08
490351124031011,49035,49
131270009001014,13127,13
530330323092001,53033,53
131210069002006,13121,13
132190302001010,13219,13
170730303005021,17073,17
480291714011000,48029,48
060790103001197,06079,06
530630137001079,53063,53
120559613011048,12055,12
040133193001007,04013,04
220510275021026,22051,22
271450006013021,27145,27
120730027011000,12073,12
060190014073004,06019,06
482319602001050,48231,48
