FIPS:Block,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,FIPS:County,FIPS:State,Cantidad de Casos
051250103033002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
051250104041020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
051299702004124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
051310001006005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
051310103012006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
051399501003024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
051430101013004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
051430101022008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
051430103011018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
051430110011052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
051430111012004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
051430113001029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
051450703003014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014010005000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014010006007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014017001020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014022002012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014030001003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014036001005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014050003010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014093003009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014097003012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014098002008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014103002000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014251022003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014273005015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014337003006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014365001005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014403311020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014413022002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014415223001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014419251021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014425004001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014445002011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014506072044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014507422007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060014513001021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060070010004008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060070010006017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060070011003004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060070015003036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060070022001017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060070023005063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060070028003040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060070032001000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060090003004012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060133060041012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060133071022009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060133072021000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060133100003010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060133132041009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060133200012011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060133342003011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060133350003005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060133381023005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060133452033016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060133551081004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060133650033003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060133720003011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060170316004002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060190002001029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060190004001000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060190007002005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060190009011008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060190014073004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060190020005010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060190031043021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060190033011021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060190035001008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060190042072014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060190044051008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060190053012001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060190053022017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060190054031001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060190058051032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060190070034000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060190078011050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060190080005010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060230002002038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060230005001017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060230010005019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060230101022150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060230102001015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060250121003037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290003004008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290006001037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290008003005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290013002019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290014004012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290016001092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290016001119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290016002072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290020002010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290023014003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290024001050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290028152006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290030005001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290031213003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290031221000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290031233002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290032023013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290037002509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290037002727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290041013019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290044022008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290044022009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290046044025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290054032010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290058024017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290059003091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290060073016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290060073434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290062011015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060290065002316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060310004022017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060310011001021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060310012002017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060310012002065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060310016012013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060310017011045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060330005021022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060330006005112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060330007011084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371031011001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371044011012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371045001006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371060101044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371061112030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371065201011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371133032029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371174081001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371175201002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371190013001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371199001001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371201081001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371233041015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371272102004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371272202000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371278031001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371278032003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371288021001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371312002011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371349011000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371373022006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371395031000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371439012013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371881003005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371883002008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371893001004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371902011004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371907001012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371907002004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371911102000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371920022006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371941011002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371941011012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371951002000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371991101001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060371991201003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372016011001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372032001006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372044202000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372044202005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372046001002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372047002015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372048102009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372060312019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372060323023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372063002000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372073022004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372074001033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372077101017,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
060372079001006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372079002009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372121012002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372162001001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372240201051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372246002004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372264201001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372287202002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372346004029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372352021009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372361002001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372361003005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372372024003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372404022002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372423001000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372426001000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372624001003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372733001010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372735022010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372920003002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060372942002013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060373106012029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060373116003013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060373202012016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374006042011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374009002011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374026002003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374027023006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374032001013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374037222000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374043011000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374044011015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374044021038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374070012008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374078013007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374081341013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374082111036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374085033027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374327002019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374327003001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374335031005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374338021044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374609002003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374615022015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374805004014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374808031002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060374823013006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375004032006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375016005003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375018042000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375021002042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375023014003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375024023000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375037031012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375303021008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375305001000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375308014000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375311014009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375316042010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
060375319012002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375322003024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375327002020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375334011001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375336033006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375341022002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375345013006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375348031004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375351011007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375356042002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375361031000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375361041017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375402033002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375407001000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375413003002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375417005007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375427003009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375440023001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375506014011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375520021001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375551042009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375702022018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375702032012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375704033015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375730021005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375732012002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375732021004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375734011048,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375742022009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375744001000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375748003006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375750022003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375760012030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375764021001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375767003012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060375776021004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060376003023001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060376003041001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060376003041003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060376003043000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060376003043002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060376010012033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060376014011011,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
060376025042002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060376026006006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060376029003016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060376030014006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060376030061011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060376205211008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060376502003024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060376509014077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060376510011006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060376511011003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060377018013000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060377024004015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060377025015001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060377030021003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060378002031023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060379005071002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060379005081027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060379008042015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060379010101001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060379105011006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060379107111018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060379107112004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060379107142001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060379200355009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060379201021034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060379201071048,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060379203291019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060390001024039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060390003002031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060390004002225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060390005032025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060390006042011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060470002032016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060470006013016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060470008011011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060470008022010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060470015011027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060470018011000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060470022012018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060470023024002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060470024022051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060530005021008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060530101012002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060530140001023,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
060530142011003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060552003012005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060552004002035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060552005032002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060552007041012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060552010051019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060552011021008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060570005015017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590018022003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590115022003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590116022037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590219243015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590320493015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590525113005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590626051022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590636032013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590741082001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590744063004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590744063026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590744063031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590746012002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590749012006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590749014013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590753032005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590762011013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590762043009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590865013007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590866014002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
060590866023014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
